,ABC,ACTE1,ACTE2,DGGRC1,DGGRC2,DGNBL1,DGNBL2,EPEN,MFOL1,MFOL2,MGL1,MGL2,MGL3,MOL1,MOL2,MOL3,OPC,PER1,PER2,PER3,TEGLU1,TEGLU10,TEGLU11,TEGLU12,TEGLU13,TEGLU14,TEGLU2,TEGLU20,TEGLU21,TEGLU23,TEGLU24,TEGLU3,TEGLU4,TEGLU6,TEGLU7,TEGLU8,TEGLU9,TEINH10,TEINH11,TEINH12,TEINH13,TEINH14,TEINH15,TEINH16,TEINH17,TEINH18,TEINH19,TEINH20,TEINH21,TEINH4,TEINH5,TEINH6,TEINH7,TEINH8,TEINH9,VECA,VECC,VECV,VLMC1,VLMC2,VSMCA
Sncg,0.0072992700729927005,0.0003362474781439139,0.0002516989680342311,0.0,0.0005908419497784342,0.0,0.0,0.6640826873385013,0.00515743756786102,0.0037267080745341614,0.0022026431718061676,0.0032967032967032967,0.0044943820224719105,0.002983362019506598,0.003695934472080711,0.0048674959437533805,0.0012195121951219512,0.016931216931216932,0.02663934426229508,0.006711409395973154,0.0,0.0011547344110854503,0.0006830601092896175,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0014727540500736377,0.000731528895391368,0.0,0.0,0.0012320328542094457,0.0013025073266037122,0.0,4.960413080895009,4.2303030303030305,4.1571428571428575,1.4969325153374233,0.06398104265402843,0.02432179607109448,0.07763975155279502,0.011851851851851851,0.007312614259597806,0.07211538461538461,0.1223021582733813,0.05714285714285714,1.206201550387597,0.1492204899777283,0.5586206896551724,0.9705882352941176,0.07017543859649122,3.117283950617284,0.12844036697247707,0.042926829268292686,0.017985611510791366,0.0,0.0015105740181268882,1.072072072072072
Sostdc1,0.0,0.0010087424344317419,0.0005033979360684622,0.030518819938962362,0.01654357459379616,0.006289308176100629,0.11557093425605536,0.12661498708010335,0.0016286644951140066,0.00041407867494824016,0.0,0.0005494505494505495,0.0,0.0004589787722317843,0.0008990110878034162,0.0,0.00975609756097561,0.00021164021164021165,0.0,0.0,0.017412935323383085,0.006928406466512702,0.0020491803278688526,0.04145077720207254,0.0,0.0,0.032846715328467155,0.0,0.028846153846153848,0.04132231404958678,0.007363770250368188,0.010241404535479151,0.0030120481927710845,0.0016722408026755853,0.00944558521560575,0.004558775643112993,0.0,0.0068846815834767644,0.0015151515151515152,0.02142857142857143,0.0,0.002369668246445498,0.0009354536950420954,0.004658385093167702,0.0014814814814814814,0.0,0.016346153846153847,0.0,0.01038961038961039,0.03565891472868217,0.0779510022271715,0.006896551724137931,0.04411764705882353,0.10526315789473684,0.030864197530864196,0.0,0.0,0.0007194244604316547,0.0,0.0,0.0
Sparc,6.160583941605839,0.519838601210491,0.10168638308582935,0.012207527975584944,0.014180206794682423,0.050314465408805034,0.01314878892733564,8.05297157622739,0.495385450597177,0.5180124223602485,7.287665198237885,6.28021978021978,5.638202247191011,0.4351118760757315,0.2924782738987114,0.3331530557057869,0.25853658536585367,16.67915343915344,32.157786885245905,3.01006711409396,0.05472636815920398,0.08429561200923788,0.040300546448087435,0.05699481865284974,0.047244094488188976,0.08571428571428572,0.032846715328467155,0.0,0.0673076923076923,0.030991735537190084,0.048600883652430045,0.0296269202633504,0.08283132530120482,0.021739130434782608,0.05913757700205339,0.05503093454900684,0.0297029702970297,0.008605851979345954,0.031818181818181815,0.025,0.0,0.023696682464454975,0.01683816651075772,0.015527950310559006,0.047407407407407405,0.09872029250457039,0.009615384615384616,0.0,0.07012987012987013,0.037209302325581395,0.022271714922048998,0.013793103448275862,0.014705882352941176,0.0,0.012345679012345678,16.46788990825688,19.377560975609757,16.849640287769784,4.336182336182336,7.826283987915408,2.6347256347256347
Spp1,0.8394160583941606,0.0,0.0002516989680342311,0.0,0.0,0.0,0.0,0.0012919896640826874,0.0016286644951140066,0.0008281573498964803,0.019823788546255508,0.016483516483516484,0.40224719101123596,0.0005737234652897303,0.0013984616921386475,0.0005408328826392645,0.003658536585365854,0.0021164021164021165,0.0,0.006711409395973154,0.0,0.0,0.001366120218579235,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0010972933430870519,0.0030120481927710845,0.0,0.0032854209445585215,0.0009768804949527841,0.0,0.0,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0,0.06666666666666667,0.05301645338208409,0.022115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871559633027523,0.0,0.001079136690647482,2.405982905982906,0.23564954682779457,0.000819000819000819
Sst,0.0072992700729927005,0.01546738399462004,0.010067958721369242,0.015259409969481181,0.0017725258493353029,0.006289308176100629,0.001384083044982699,0.00516795865633075,0.002985884907709012,0.009937888198757764,0.011013215859030838,0.008241758241758242,0.009737827715355805,0.009982788296041309,0.004095494955548896,0.009734991887506761,0.013414634146341463,0.012275132275132276,0.012295081967213115,0.0,0.03482587064676617,0.07043879907621248,0.06762295081967214,0.04404145077720207,0.015748031496062992,0.05714285714285714,0.032846715328467155,0.05454545454545454,0.009615384615384616,0.01859504132231405,0.06921944035346098,0.04133138258961229,0.04819277108433735,0.023411371237458192,0.060369609856262836,0.040377727124715074,0.01485148514851485,1.6781411359724612,0.346969696969697,0.325,0.3067484662576687,0.14691943127962084,0.2039289055191768,0.38509316770186336,0.1837037037037037,4.285191956124314,107.52115384615385,0.6330935251798561,91.95584415584416,0.16434108527131783,0.10690423162583519,0.1103448275862069,1.0,1.0526315789473684,1.2345679012345678,0.009174311926605505,0.013658536585365854,0.00539568345323741,0.004273504273504274,0.01812688821752266,0.005733005733005733
Stmn1,0.13138686131386862,0.009078681909885675,0.003020387616410773,0.11393692777212615,0.04017725258493353,1.169811320754717,0.5024221453287198,0.015503875968992248,0.22149837133550487,0.34285714285714286,0.007488986784140969,0.014835164835164835,0.027715355805243445,0.4610441767068273,0.393067625611827,0.46619794483504595,0.16219512195121952,0.18243386243386242,0.09016393442622951,0.040268456375838924,0.736318407960199,0.33371824480369516,0.23770491803278687,0.5284974093264249,0.03937007874015748,0.0,0.8138686131386861,0.21818181818181817,0.09615384615384616,0.10743801652892562,0.26411389297987237,0.19897585954645208,0.3644578313253012,0.12207357859531773,0.29322381930184804,0.4415499837186584,0.18316831683168316,7.703958691910499,2.753030303030303,2.2142857142857144,3.815950920245399,2.4170616113744074,1.292797006548176,1.6583850931677018,0.5422222222222223,2.519195612431444,3.0875,3.366906474820144,1.3844155844155843,1.241860465116279,0.7750556792873051,2.606896551724138,8.323529411764707,2.7719298245614037,4.709876543209877,0.06422018348623854,0.06536585365853659,0.19676258992805756,0.027065527065527065,0.03927492447129909,0.018018018018018018
Sv2b,0.0072992700729927005,0.015131136516476126,0.01182985149760886,0.0681586978636826,0.012112259970457902,0.018867924528301886,0.05674740484429066,0.027131782945736434,0.0010857763300760044,0.0033126293995859213,0.005726872246696035,0.004945054945054945,0.000749063670411985,0.004016064257028112,0.004095494955548896,0.0,0.006097560975609756,0.005502645502645503,0.0020491803278688526,0.013422818791946308,0.5895522388059702,3.9110854503464205,2.3825136612021858,1.4119170984455958,2.220472440944882,5.228571428571429,1.9233576642335766,3.1818181818181817,4.548076923076923,2.9545454545454546,1.3382425135002454,1.3782004389173372,3.8403614457831323,0.36789297658862874,1.3457905544147843,1.5688700748941713,1.9603960396039604,0.0017211703958691911,0.019696969696969695,0.0035714285714285713,0.012269938650306749,0.04739336492890995,0.06828811973807297,0.018633540372670808,0.034074074074074076,0.018281535648994516,0.006730769230769231,0.007194244604316547,0.14025974025974025,0.020155038759689922,0.015590200445434299,0.0,0.0,0.0,0.006172839506172839,0.01834862385321101,0.002926829268292683,0.0028776978417266188,0.008547008547008548,0.0030211480362537764,0.004095004095004095
Sv2c,0.0,0.003026227303295225,0.0022652907123080794,0.0671414038657172,0.06794682422451995,0.025157232704402517,0.005536332179930796,0.04521963824289406,0.0024429967426710096,0.0016563146997929607,0.0022026431718061676,0.0038461538461538464,0.00149812734082397,0.002065404475043029,0.0018979122964738787,0.0016224986479177934,0.007317073170731708,0.005291005291005291,0.012295081967213115,0.010067114093959731,0.12935323383084577,0.018475750577367205,0.028005464480874317,0.19689119170984457,0.07874015748031496,0.02857142857142857,0.2956204379562044,0.4,0.028846153846153848,0.014462809917355372,0.009327442317133039,0.014264813460131675,0.2560240963855422,0.1488294314381271,0.025872689938398356,0.008791924454575058,0.034653465346534656,0.010327022375215147,0.015151515151515152,0.007142857142857143,0.012269938650306749,0.44786729857819907,0.9812909260991581,0.6149068322981367,0.013333333333333334,0.02010968921389397,0.015384615384615385,0.04316546762589928,0.02077922077922078,0.006201550387596899,0.0,0.0,0.0,0.017543859649122806,0.018518518518518517,0.0,0.000975609756097561,0.001079136690647482,0.0014245014245014246,0.0075528700906344415,0.00819000819000819
Synpr,0.08029197080291971,0.017821116341627436,0.011578152529574628,1.2136317395727365,0.764549483013294,0.3333333333333333,0.7467128027681661,0.06847545219638243,0.1492942453854506,0.38178053830227743,0.007488986784140969,0.007142857142857143,0.0044943820224719105,0.09145152036718301,0.009389671361502348,0.0027041644131963224,0.02926829268292683,0.004867724867724868,0.00819672131147541,0.016778523489932886,0.04228855721393035,0.10161662817551963,0.1133879781420765,9.652849740932643,0.2677165354330709,0.08571428571428572,0.05474452554744526,0.01818181818181818,0.2692307692307692,0.768595041322314,0.07265586647029947,0.021945866861741038,0.08885542168674698,0.27424749163879597,0.4308008213552361,0.5646369260827092,0.20297029702970298,3.0499139414802063,2.293939393939394,2.8714285714285714,0.18404907975460122,0.3957345971563981,0.05425631431244153,0.07298136645962733,0.07111111111111111,0.48628884826325414,3.235576923076923,0.2589928057553957,1.1688311688311688,3.302325581395349,2.423162583518931,2.3586206896551722,8.044117647058824,8.771929824561404,3.3271604938271606,0.01834862385321101,0.005853658536585366,0.004676258992805755,0.004273504273504274,0.028700906344410877,0.005733005733005733
Syt2,0.021897810218978103,0.0013449899125756557,0.0017618927762396174,0.007121057985757884,0.0014771048744460858,0.050314465408805034,0.08235294117647059,0.002583979328165375,0.003257328990228013,0.007039337474120083,0.0026431718061674008,0.0005494505494505495,0.000749063670411985,0.00263912794033276,0.003296373988612526,0.001081665765278529,0.004878048780487805,0.004656084656084656,0.004098360655737705,0.010067114093959731,0.007462686567164179,0.018475750577367205,0.0034153005464480873,0.012953367875647668,0.2283464566929134,0.0,0.0072992700729927005,0.0,0.0,0.008264462809917356,0.0,0.0043891733723482075,0.5135542168674698,0.13043478260869565,0.016837782340862424,0.009117551286225985,0.01485148514851485,0.05679862306368331,0.019696969696969695,0.007142857142857143,0.38650306748466257,0.030805687203791468,0.01216089803554724,0.003105590062111801,0.5125925925925926,1.4972577696526508,0.046153846153846156,0.03597122302158273,0.01038961038961039,0.034108527131782945,0.008908685968819599,0.0,0.0,0.0,0.012345679012345678,0.0,0.003902439024390244,0.001079136690647482,0.004273504273504274,0.004531722054380665,0.003276003276003276
Tac1,0.0,0.004371217215870881,0.006795872136924239,0.002034587995930824,0.0002954209748892171,0.0,0.0006920415224913495,0.016795865633074936,0.03447339847991314,0.2774327122153209,0.005726872246696035,0.004945054945054945,0.00299625468164794,0.01342512908777969,0.004594945559884127,0.006489994591671174,0.13048780487804879,0.004232804232804233,0.0020491803278688526,0.013422818791946308,0.0024875621890547263,0.003464203233256351,0.00546448087431694,0.03367875647668394,0.0,0.0,0.0,0.01818181818181818,0.21153846153846154,0.006198347107438017,0.004418262150220913,0.0073152889539136795,0.1280120481927711,0.0033444816053511705,0.008213552361396304,0.014327580592640833,0.0049504950495049506,0.04647160068846816,0.013636363636363636,0.007142857142857143,0.0,0.009478672985781991,0.01403180542563143,0.14440993788819875,0.6148148148148148,3.9853747714808043,0.12980769230769232,0.02158273381294964,0.6077922077922078,0.010852713178294573,0.028953229398663696,0.0,0.029411764705882353,0.017543859649122806,0.012345679012345678,0.0,0.005853658536585366,0.004316546762589928,0.007122507122507123,0.0015105740181268882,0.010647010647010647
Tac2,0.0,0.0020174848688634837,0.0015101938082053865,0.001017293997965412,0.0002954209748892171,1.1635220125786163,0.11418685121107267,0.0012919896640826874,0.0,0.00041407867494824016,0.000881057268722467,0.0005494505494505495,0.0,0.00022948938611589215,0.000399560483468185,0.0,0.0024390243902439024,0.0012698412698412698,0.0,0.0,0.0024875621890547263,0.011547344110854504,0.01366120218579235,0.046632124352331605,0.0,0.0,0.0072992700729927005,0.01818181818181818,0.028846153846153848,0.0,0.004418262150220913,0.004754937820043892,0.0030120481927710845,0.0,0.002874743326488706,0.006186909801367633,0.0,2.7435456110154903,1.2,3.017857142857143,0.012269938650306749,0.6303317535545023,0.019644527595884004,0.021739130434782608,0.005925925925925926,0.005484460694698354,0.1798076923076923,0.014388489208633094,0.005194805194805195,6.51937984496124,1.4253897550111359,3.1448275862068966,5.647058823529412,4.298245614035087,4.604938271604938,0.0,0.0,0.002158273381294964,0.0014245014245014246,0.006042296072507553,0.0
Tafa1,0.014598540145985401,0.010423671822461332,0.011578152529574628,0.3713123092573754,0.4779911373707533,0.006289308176100629,0.01591695501730104,0.07622739018087855,0.0013572204125950054,0.002484472049689441,0.010572687224669603,0.0032967032967032967,0.003745318352059925,0.0024096385542168677,0.0014983518130056938,0.001081665765278529,0.16341463414634147,0.006137566137566138,0.0020491803278688526,0.0,0.05223880597014925,0.8787528868360277,0.1489071038251366,0.12953367875647667,0.7952755905511811,1.0285714285714285,0.021897810218978103,0.07272727272727272,2.451923076923077,1.9648760330578512,2.117820324005891,0.02011704462326262,3.272590361445783,0.3511705685618729,2.5433264887063656,1.076522305437968,0.6732673267326733,0.07228915662650602,0.2863636363636364,0.04285714285714286,0.018404907975460124,0.08293838862559241,0.0037418147801683817,0.004658385093167702,0.03851851851851852,0.012797074954296161,0.03076923076923077,0.0,0.02077922077922078,0.08837209302325581,0.011135857461024499,0.034482758620689655,0.014705882352941176,0.0,0.012345679012345678,0.01834862385321101,0.000975609756097561,0.0035971223021582736,0.004273504273504274,0.012084592145015106,0.00819000819000819
Tagln,0.17518248175182483,0.005043712172158709,0.0012584948401711553,0.0,0.0,0.0,0.0,0.1834625322997416,0.0008143322475570033,0.0008281573498964803,0.0004405286343612335,0.001098901098901099,0.003745318352059925,0.0011474469305794606,0.001198681450404555,0.0016224986479177934,0.0,0.018412698412698412,0.08196721311475409,0.06375838926174497,0.0,0.0011547344110854503,0.00819672131147541,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0,0.01914580265095729,0.000731528895391368,0.0015060240963855422,0.0,0.007392197125256674,0.0022793878215564964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.014705882352941176,0.017543859649122806,0.0,0.6330275229357798,0.00975609756097561,0.002517985611510791,0.038461538461538464,0.4214501510574018,8.046683046683047
Tcf7l2,0.3795620437956204,0.09852051109616677,0.12660458092121823,0.001017293997965412,0.0002954209748892171,0.0440251572327044,0.004844290657439446,0.2248062015503876,0.06813246471226928,0.07287784679089027,0.02555066079295154,0.03461538461538462,0.026217228464419477,0.03442340791738382,0.02906802517231046,0.023796646836127637,0.08048780487804878,0.1073015873015873,0.13319672131147542,0.030201342281879196,0.004975124378109453,0.0023094688221709007,0.001366120218579235,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.006198347107438017,0.0014727540500736377,0.001463057790782736,0.0015060240963855422,0.0033444816053511705,0.002874743326488706,0.0019537609899055682,0.0,0.0034423407917383822,0.0030303030303030303,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0014814814814814814,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.1926605504587156,0.06926829268292684,0.05287769784172662,0.06552706552706553,0.10725075528700906,0.044226044226044224
Th,0.0072992700729927005,0.0003362474781439139,0.0005033979360684622,0.0,0.0,0.0,0.0,0.0012919896640826874,0.0002714440825190011,0.0,0.001762114537444934,0.0005494505494505495,0.000749063670411985,0.0005737234652897303,0.00029967036260113877,0.0,0.0,0.0027513227513227515,0.010245901639344262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009818360333824251,0.000365764447695684,0.0015060240963855422,0.0,0.0004106776180698152,0.0,0.0,0.0051635111876075735,0.007575757575757576,0.0,0.0,0.0,0.006548175865294668,0.0,0.1037037037037037,0.34186471663619744,0.023076923076923078,0.0,0.0025974025974025974,0.0,0.004454342984409799,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0017985611510791368,0.0,0.0030211480362537764,0.0
Thsd7a,0.051094890510948905,0.014794889038332213,0.004530581424616159,0.12919633774160733,0.1412112259970458,0.025157232704402517,0.12179930795847752,0.050387596899224806,0.28284473398479915,0.1619047619047619,0.004405286343612335,0.002197802197802198,0.003745318352059925,0.10418818129661503,0.24742782938767355,0.2574364521362899,0.05731707317073171,0.009312169312169312,0.006147540983606557,0.003355704697986577,0.0024875621890547263,0.13163972286374134,0.010245901639344262,0.015544041450777202,0.06299212598425197,0.0,0.0072992700729927005,0.0,0.038461538461538464,0.10950413223140495,0.052528227785959745,0.005486466715435259,0.01355421686746988,0.010033444816053512,0.10431211498973306,0.5037447085639857,0.3613861386138614,0.11876075731497418,0.3378787878787879,0.08928571428571429,0.06748466257668712,0.045023696682464455,0.026192703461178673,0.07919254658385093,1.357037037037037,0.22120658135283364,0.23461538461538461,0.050359712230215826,0.07532467532467532,0.3302325581395349,0.2806236080178174,0.6827586206896552,0.5294117647058824,0.3157894736842105,0.043209876543209874,0.01834862385321101,0.004878048780487805,0.0028776978417266188,0.0014245014245014246,0.013595166163141994,0.01638001638001638
